run_id,tool,dbms,repeat_id,relative_time,edges_found
sqlite_squirrel_r5,SQUIRREL,SQLite,5,3600,1348.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,10800,3002.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,18000,4078.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,28800,5699.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,36000,5980.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,43200,6374.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,54000,6904.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,72000,8081.0
sqlite_squirrel_r5,SQUIRREL,SQLite,5,86400,8217.0
sqlite_sqlancer_r1,SQLancer,SQLite,1,0,0.0
sqlite_sqlancer_r1,SQLancer,SQLite,1,3600,1284.0
sqlite_sqlancer_r1,SQLancer,SQLite,1,10800,2862.0
sqlite_sqlancer_r1,SQLancer,SQLite,1,18000,3651.0
sqlite_sqlancer_r1,SQLancer,SQLite,1,28800,4880.0
sqlite_sqlancer_r1,SQLancer,SQLite,1,36000,5253.0
sqlite_sqlancer_r1,SQLancer,SQLite,1,43200,5946.0
sqlite_sqlancer_r1,SQLancer,SQLite,1,54000,6246.0
sqlite_sqlancer_r1,SQLancer,SQLite,1,72000,6983.0
sqlite_sqlancer_r1,SQLancer,SQLite,1,86400,7399.0
monetdb_sqleek_r1,SQLeek,MonetDB,1,0,0.0
monetdb_sqleek_r1,SQLeek,MonetDB,1,3600,15979.0
monetdb_sqleek_r1,SQLeek,MonetDB,1,10800,41227.0
monetdb_sqleek_r1,SQLeek,MonetDB,1,18000,64115.0
monetdb_sqleek_r1,SQLeek,MonetDB,1,28800,70216.0
monetdb_sqleek_r1,SQLeek,MonetDB,1,36000,85585.0
monetdb_sqleek_r1,SQLeek,MonetDB,1,43200,91117.0
monetdb_sqleek_r1,SQLeek,MonetDB,1,54000,99721.0
monetdb_sqleek_r1,SQLeek,MonetDB,1,72000,99721.0
monetdb_sqleek_r1,SQLeek,MonetDB,1,86400,100547.0
monetdb_sqleek_r2,SQLeek,MonetDB,2,0,0.0
monetdb_sqleek_r2,SQLeek,MonetDB,2,3600,18223.0
