run_id,tool,dbms,repeat_id,elapsed_min,risk_branches_hit,target_region_branch_coverage,risk_targets_hit,target_function_hit_rate,global_branches_hit,global_branch_coverage
mysql_sqlaser_r1,SQLaser,MySQL,1,480,2057.0,0.4469795740982181,788.0,0.5901426718547341,102688.0,0.3140843691886072
mysql_sqlaser_r1,SQLaser,MySQL,1,600,2079.0,0.4517601043024772,794.0,0.5927367055771725,103902.0,0.3177975433101693
mysql_sqlaser_r1,SQLaser,MySQL,1,720,2093.0,0.4548022598870056,796.0,0.5927367055771725,104957.0,0.3210243956151512
mysql_sqlaser_r1,SQLaser,MySQL,1,900,2111.0,0.4587136027813994,800.0,0.5927367055771725,106083.0,0.3244684104923167
mysql_sqlaser_r1,SQLaser,MySQL,1,1200,2148.0,0.4667535853976532,805.0,0.5940337224383917,107473.0,0.328719903102672
mysql_sqlaser_r1,SQLaser,MySQL,1,1440,2161.0,0.4695784441547153,807.0,0.5953307392996109,107970.0,0.3302400411079573
mysql_sqlaser_r3,SQLaser,MySQL,3,0,782.0,0.1699261190786614,389.0,0.3138780804150454,51519.0,0.1575774444553195
mysql_sqlaser_r3,SQLaser,MySQL,3,60,1789.0,0.3887440243372447,734.0,0.5421530479896238,92045.0,0.2815313937555055
mysql_sqlaser_r3,SQLaser,MySQL,3,180,1909.0,0.4148196436332029,768.0,0.556420233463035,99181.0,0.3033577615738475
mysql_sqlaser_r3,SQLaser,MySQL,3,300,2006.0,0.4358974358974359,788.0,0.5706874189364461,101312.0,0.3098756973671332
mysql_sqlaser_r3,SQLaser,MySQL,3,480,2116.0,0.459800086918731,811.0,0.5901426718547341,103018.0,0.3150937163550945
mysql_sqlaser_r3,SQLaser,MySQL,3,600,2146.0,0.4663189917427205,817.0,0.5953307392996109,104175.0,0.3186325486933542
mysql_sqlaser_r3,SQLaser,MySQL,3,720,2163.0,0.470013037809648,821.0,0.5966277561608301,104447.0,0.3194644954487619
mysql_sqlaser_r3,SQLaser,MySQL,3,900,2189.0,0.4756627553237723,827.0,0.5992217898832685,105497.0,0.3226760546148576
mysql_sqlaser_r3,SQLaser,MySQL,3,1200,2235.0,0.4856584093872229,835.0,0.6070038910505836,106791.0,0.3266339189585984
mysql_sqlaser_r3,SQLaser,MySQL,3,1440,2242.0,0.4871794871794871,839.0,0.6095979247730221,107366.0,0.328392629930508
mysql_sqlaser_r4,SQLaser,MySQL,4,0,782.0,0.1699261190786614,389.0,0.3138780804150454,51528.0,0.1576049721053146
mysql_sqlaser_r4,SQLaser,MySQL,4,60,1823.0,0.3961321164710995,741.0,0.5408560311284046,91945.0,0.2812255309777821
mysql_sqlaser_r4,SQLaser,MySQL,4,180,2022.0,0.439374185136897,785.0,0.5771725032425421,97552.0,0.2983752569247332
mysql_sqlaser_r4,SQLaser,MySQL,4,300,2070.0,0.4498044328552803,795.0,0.5810635538261998,99878.0,0.3054896251345796
mysql_sqlaser_r4,SQLaser,MySQL,4,480,2131.0,0.4630595393307257,816.0,0.6018158236057068,102786.0,0.3143841147107761
mysql_sqlaser_r4,SQLaser,MySQL,4,600,2150.0,0.4671881790525858,822.0,0.6070038910505836,103402.0,0.3162682294215523
mysql_sqlaser_r4,SQLaser,MySQL,4,720,2166.0,0.4706649282920469,826.0,0.6095979247730221,103785.0,0.3174396838602329
mysql_sqlaser_r4,SQLaser,MySQL,4,900,2194.0,0.4767492394611038,836.0,0.6160830090791181,105185.0,0.3217217627483605
mysql_sqlaser_r4,SQLaser,MySQL,4,1200,2201.0,0.4782703172533681,836.0,0.6160830090791181,105827.0,0.3236854017813448
mysql_sqlaser_r4,SQLaser,MySQL,4,1440,2206.0,0.4793568013906997,838.0,0.6160830090791181,106167.0,0.3247253352256044
mysql_sqlaser_r5,SQLaser,MySQL,5,0,782.0,0.1699261190786614,389.0,0.3138780804150454,51563.0,0.1577120240775178
mysql_sqlaser_r5,SQLaser,MySQL,5,60,1345.0,0.292264232942199,600.0,0.4513618677042801,71772.0,0.2195238328276402
mysql_sqlaser_r5,SQLaser,MySQL,5,180,1849.0,0.4017818339852238,725.0,0.5460440985732814,89505.0,0.2737624792013311
mysql_sqlaser_r5,SQLaser,MySQL,5,300,1924.0,0.4180790960451977,750.0,0.5590142671854734,94715.0,0.2896979299207203
mysql_sqlaser_r5,SQLaser,MySQL,5,480,2042.0,0.4437201216862234,774.0,0.5745784695201037,98561.0,0.3014614123519624
mysql_sqlaser_r5,SQLaser,MySQL,5,600,2075.0,0.4508909169926119,776.0,0.5745784695201037,99935.0,0.3056639669178819
mysql_sqlaser_r5,SQLaser,MySQL,5,720,2083.0,0.4526292916123424,782.0,0.5771725032425421,100527.0,0.3074746745620045
mysql_sqlaser_r5,SQLaser,MySQL,5,900,2104.0,0.4571925249891351,794.0,0.5901426718547341,101579.0,0.3106923509836547
mysql_sqlaser_r5,SQLaser,MySQL,5,1200,2159.0,0.4691438504997827,809.0,0.5992217898832685,103510.0,0.3165985612214936
mysql_sqlaser_r5,SQLaser,MySQL,5,1440,2172.0,0.4719687092568448,809.0,0.5992217898832685,104020.0,0.3181584613878829
