tool,dbms,elapsed_min,mean_target_region_branch_coverage,std_target_region_branch_coverage,mean_risk_branches_hit,std_risk_branches_hit,mean_risk_targets_hit,std_risk_targets_hit,mean_global_branch_coverage,std_global_branch_coverage,mean_global_branches_hit,std_global_branches_hit,risk_branches_total,risk_targets_total,global_branches_total,mean_target_region_hit_coverage,se_target_region_branch_coverage,ci95_target_region_branch_coverage,se_global_branch_coverage,ci95_global_branch_coverage
SQLancer,MariaDB,1440,0.2736817325800377,0.027294078554173998,1162.6,115.94524569813112,406.7999999999999,40.30756752769885,0.030110639567204,0.001313087033445675,8882.999999999985,387.3764319108762,4248.0,3041.0,295012,0.1337717855968431,0.012206283006070446,0.023924314691898076,0.0005872303734316138,0.001150971531925963
SQLeek,SQLite,60,0.7846331908831908,0.001548906499370879,2203.25,4.349329450233239,652.0,0.0,0.4480227062178904,0.0007330548124399399,28011.5,46.11941023040092,2808.0,886.0,62524,0.7358916478555305,0.0007744532496854395,0.0015179283693834613,0.00036652740621996994,0.0007183937161911411
SQLeek,SQLite,180,0.7846331908831908,0.001548906499370879,2203.25,4.349329450233239,652.0,0.0,0.44835058901183483,0.0007246682102638401,28032.0,45.55582655745941,2808.0,886.0,62524,0.7358916478555305,0.0007744532496854395,0.0015179283693834613,0.00036233410513192006,0.0007101748460585633
SQLeek,SQLite,300,0.7849893162393162,0.001464739159455512,2204.25,4.112987559751022,652.5,0.9999999999999905,0.44927065706138664,0.0011561069738379197,28089.75,72.65156570921228,2808.0,886.0,62524,0.7364559819413092,0.000732369579727756,0.0014354443762664018,0.0005780534869189598,0.0011329848343611612
SQLeek,SQLite,480,0.7850783475783476,0.0016058581740822455,2204.5,4.509249752822936,652.5,0.9999999999999905,0.4493386313431273,0.0012007286364135762,28094.0,75.44976253552196,2808.0,886.0,62524,0.7364559819413092,0.0008029290870411228,0.0015737410106006005,0.0006003643182067881,0.0011767140636853046
SQLeek,SQLite,600,0.785167378917379,0.0016025641025640986,2204.75,4.499999999999954,652.5,0.9999999999999905,0.44941901671262985,0.0011294182428073047,28099.25,70.67472438337946,2808.0,886.0,62524,0.7364559819413092,0.0008012820512820493,0.0015705128205128166,0.0005647091214036524,0.0011068298779511585
SQLeek,SQLite,720,0.785167378917379,0.0016025641025640986,2204.75,4.499999999999954,652.5,0.9999999999999905,0.4494590013585258,0.00107707519010153,28101.75,67.41599711245608,2808.0,886.0,62524,0.7364559819413092,0.0008012820512820493,0.0015705128205128166,0.000538537595050765,0.0010555336862994994
SQLeek,SQLite,900,0.785167378917379,0.0016025641025640986,2204.75,4.499999999999954,652.5,0.9999999999999905,0.4494590013585258,0.00107707519010153,28101.75,67.41599711245608,2808.0,886.0,62524,0.7364559819413092,0.0008012820512820493,0.0015705128205128166,0.000538537595050765,0.0010555336862994994
SQLeek,SQLite,1200,0.785167378917379,0.0016025641025640986,2204.75,4.499999999999954,652.5,0.9999999999999905,0.44953497218572813,0.001017799936114248,28106.5,63.73643646559878,2808.0,886.0,62524,0.7364559819413092,0.0008012820512820493,0.0015705128205128166,0.000508899968057124,0.000997443937391963
SQLeek,SQLite,1440,0.785167378917379,0.0016025641025640986,2204.75,4.499999999999954,652.5,0.9999999999999905,0.44955496489239366,0.0010098474012307857,28107.75,63.2317167250738,2808.0,886.0,62524,0.7364559819413092,0.0008012820512820493,0.0015705128205128166,0.0005049237006153929,0.00098965045320617
SQLaser,SQLite,60,0.6688034188034189,0.006474237522328312,1878.0,18.179658962697857,627.6,5.458937625582468,0.3667767389129401,0.004766497666618727,22941.0,297.68523644950886,2808.0,886.0,62564,0.708352144469526,0.0028953670404811838,0.00567491939934312,0.0021316425594307205,0.004178019416484212
SQLaser,SQLite,180,0.6888176638176638,0.004436584473617504,1934.2,12.45792920191794,633.0,3.7416573867739413,0.38402724640489017,0.0027455142411633576,24020.6,172.2477866330944,2808.0,886.0,62564,0.7144469525959368,0.0019841008941857722,0.0038888377526041136,0.0012278312952870038,0.0024065493387625276
SQLaser,SQLite,300,0.6968660968660968,0.00536793267276832,1956.8,15.073154945133428,636.0,1.4142135623730951,0.3904575226134176,0.0038087496308198123,24425.0,239.24986938345444,2808.0,886.0,62564,0.7178329571106095,0.0024006124709904193,0.004705200443141222,0.0017033246167580656,0.0033385162488458087
SQLaser,SQLite,480,0.6994301994301994,0.005258127870453501,1964.0,14.7648230602334,637.6,0.8944271909999222,0.3936867840212276,0.0038932123421720486,24627.0,243.7898685343591,2808.0,886.0,62564,0.7196388261851016,0.0023515062705440474,0.004608952290266333,0.0017410974895875743,0.0034125510795916456
SQLaser,SQLite,600,0.7022079772079772,0.005397384955009418,1971.8,15.155856953666465,638.0,0.0,0.3946459464109734,0.004335884058098663,24687.0,271.4295488704207,2808.0,886.0,62564,0.7200902934537246,0.0024137839320271404,0.004731016506773195,0.0019390662992932516,0.003800569946614773
SQLaser,SQLite,720,0.704059829059829,0.005042664621975145,1977.0,14.159802258506296,638.0,0.0,0.3978540639406269,0.0032014296764213738,24888.8,200.9868154879817,2808.0,886.0,62564,0.7200902934537246,0.0022551481764939403,0.004420090425928123,0.0014317228763326695,0.0028061768376120323
SQLaser,SQLite,900,0.7048433048433049,0.004981937895758864,1979.2,13.989281611290828,638.4,0.8944271909999222,0.39917180171199285,0.0037068194432914375,24972.2,233.52023466928947,2808.0,886.0,62564,0.7205417607223477,0.002227990358919816,0.00436686110348284,0.0016577400511035162,0.0032491705001628916
SQLaser,SQLite,1200,0.7102564102564102,0.004536930813159796,1994.4,12.739701723352841,638.8,1.09544511501034,0.40085713341273593,0.004387869969869462,25077.8,276.4863468600213,2808.0,886.0,62564,0.7209932279909707,0.0020289771414877403,0.003976795197315971,0.001962315105811614,0.003846137607390763
SQLaser,SQLite,1440,0.7113960113960114,0.005170567354097279,1997.6,14.518953130305245,639.2,1.0954451150103335,0.40160534599782094,0.003914240380616112,25125.4,245.61514611277545,2808.0,886.0,62564,0.7214446952595938,0.0023123480172005484,0.0045322021137130745,0.0017505015142664552,0.003430982967962252
AFLGo,SQLite,0,0.4209401709401709,0.0,1182.0,0.0,516.0,0.0,0.1832815950331232,0.0,11454.0,0.0,2808.0,886.0,62508,0.582392776523702,0.0,0.0,0.0,0.0
AFLGo,SQLite,60,0.5153133903133903,0.0,1447.0,0.0,556.0,0.0,0.237129235593383,0.0,14822.0,0.0,2808.0,886.0,62508,0.6275395033860045,0.0,0.0,0.0,0.0
AFLGo,SQLite,180,0.5370370370370371,0.0,1508.0,0.0,560.0,0.0,0.2481282395853331,0.0,15510.0,0.0,2808.0,886.0,62508,0.6320541760722348,0.0,0.0,0.0,0.0
AFLGo,SQLite,300,0.5402421652421653,0.0,1517.0,0.0,560.0,0.0,0.2499840020477378,0.0,15626.0,0.0,2808.0,886.0,62508,0.6320541760722348,0.0,0.0,0.0,0.0
AFLGo,SQLite,480,0.5473646723646723,0.0,1537.0,0.0,564.0,0.0,0.2530716068343252,0.0,15819.0,0.0,2808.0,886.0,62508,0.636568848758465,0.0,0.0,0.0,0.0
AFLGo,SQLite,600,0.5502136752136753,0.0,1545.0,0.0,566.0,0.0,0.2557432648620976,0.0,15986.0,0.0,2808.0,886.0,62508,0.6388261851015802,0.0,0.0,0.0,0.0
AFLGo,SQLite,720,0.5527065527065527,0.0,1552.0,0.0,566.0,0.0,0.2581909515582005,0.0,16139.0,0.0,2808.0,886.0,62508,0.6388261851015802,0.0,0.0,0.0,0.0
AFLGo,SQLite,900,0.5544871794871795,0.0,1557.0,0.0,566.0,0.0,0.2596627631663147,0.0,16231.0,0.0,2808.0,886.0,62508,0.6388261851015802,0.0,0.0,0.0,0.0
AFLGo,SQLite,1200,0.5580484330484331,0.0,1567.0,0.0,566.0,0.0,0.2624304089076598,0.0,16404.0,0.0,2808.0,886.0,62508,0.6388261851015802,0.0,0.0,0.0,0.0
AFLGo,SQLite,1440,0.5580484330484331,0.0,1567.0,0.0,566.0,0.0,0.2625263966212325,0.0,16410.0,0.0,2808.0,886.0,62508,0.6388261851015802,0.0,0.0,0.0,0.0
Griffin,SQLite,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2808.0,886.0,62524,0.0,0.0,0.0,0.0,0.0
Griffin,SQLite,60,0.5787037037037036,0.0035612535612535587,1625.0,9.99999999999999,617.8,4.868264577855239,0.3068229799756893,0.00269175733367734,19183.8,168.29943553084166,2808.0,886.0,62524,0.6972911963882618,0.0015926410096152336,0.003121576378845858,0.0012037904754072233,0.0023594293317981577
Griffin,SQLite,180,0.5831908831908832,0.00524967913434212,1637.6,14.741099009232665,620.0,3.5355339059327378,0.311019768408931,0.0038195764909673266,19446.2,238.81520052123963,2808.0,886.0,62524,0.6997742663656885,0.002347727880890246,0.0046015466465448825,0.0017081665358126108,0.003348006410192717
Griffin,SQLite,300,0.5858262108262109,0.004771282409891076,1645.0,13.397761006974262,620.2,3.193743884534264,0.3121137483206448,0.004015264432020211,19514.6,251.05039334763092,2808.0,886.0,62524,0.7000000000000001,0.002133782361673092,0.00418221342887926,0.0017956808435268552,0.003519534453312636
Griffin,SQLite,480,0.5883190883190883,0.0034435683058785245,1652.0,9.669539802906852,620.6,3.847076812334268,0.3128814535218476,0.0035992329531158635,19562.6,225.03844116061626,2808.0,886.0,62524,0.7004514672686231,0.0015400105634216339,0.0030184207043064022,0.0016096259100048767,0.0031548667836095584
Griffin,SQLite,600,0.5898148148148148,0.0026458939631063124,1656.2,7.429670248402687,621.6,3.209361307176242,0.31499904036849846,0.00435179924894378,19695.0,272.0918962409578,2808.0,886.0,62524,0.7015801354401806,0.001183279752552407,0.002319228315002718,0.001946183789014164,0.0038145202264677617
Griffin,SQLite,720,0.5918091168091169,0.0013181449802935603,1661.8,3.701351104664344,621.6,3.209361307176242,0.315322116307338,0.003879910274190884,19715.2,242.58750998351059,2808.0,886.0,62524,0.7015801354401806,0.0005894923560273043,0.0011554050178135163,0.0017351486239381327,0.00340089130291874
Griffin,SQLite,900,0.5948717948717949,0.0042482038343153025,1670.4,11.928956366757316,621.6,3.209361307176242,0.3161953809737061,0.0042972226489889015,19769.8,268.6795489053827,2808.0,886.0,62524,0.7015801354401806,0.001899854511160854,0.003723714841875274,0.0019217763915181803,0.0037666817273756333
Griffin,SQLite,1200,0.5955840455840455,0.0036544084137793086,1672.4,10.261578825892226,621.6,3.209361307176242,0.31798669310984573,0.0034082945935698444,19881.8,213.10021116836091,2808.0,886.0,62524,0.7015801354401806,0.0016343011261515427,0.0032032302072570237,0.001524235679713438,0.0029875019322383382
Griffin,SQLite,1440,0.597008547008547,0.0029431557708538784,1676.4,8.264381404557767,621.6,3.209361307176242,0.31816582432345974,0.003296772244209645,19893.0,206.12738779696403,2808.0,886.0,62524,0.7015801354401806,0.0013162192744000131,0.0025797897778240255,0.0014743613688774607,0.002889748282999823
SQUIRREL,SQLite,60,0.5626780626780626,0.00987244748976435,1580.0,27.721832551258238,599.8,5.63027530410369,0.292940310523525,0.004409567492908389,18319.2,275.91339220849716,2808.0,886.0,62540,0.6769751693002257,0.004415092738282049,0.008653581767032816,0.0019720185331032957,0.0038651563248824597
SQUIRREL,SQLite,180,0.568019943019943,0.011681780247048955,1595.0,32.80243893371347,602.2,7.155417527999327,0.29738518109626316,0.005166126372617491,18597.4,323.1652827888545,2808.0,886.0,62540,0.6796839729119639,0.00522425094612315,0.010239531854401374,0.0023103619499054233,0.0045283094218146296
SQUIRREL,SQLite,300,0.5687321937321937,0.010250596840900465,1597.0,28.783675929248528,601.2,6.457553716385178,0.2982422854603143,0.004700633426176714,18651.0,294.04761519182523,2808.0,886.0,62540,0.6785553047404064,0.004584206269239607,0.00898504428770963,0.0021021871756477743,0.0041202868642696375
SQUIRREL,SQLite,480,0.5716524216524216,0.011900662931108167,1605.2,33.41706151055174,602.6,7.602631123499288,0.3001515620780159,0.005156769660307368,18770.4,322.61556069104876,2808.0,886.0,62540,0.6801354401805869,0.005322138258253952,0.010431390986177746,0.0023061775009511547,0.004520107901864263
SQUIRREL,SQLite,600,0.573076923076923,0.010829373319771279,1609.2,30.408880281917643,603.0,7.211102550927978,0.30073043315209524,0.004635573873329145,18806.6,289.99706895070506,2808.0,886.0,62540,0.6805869074492099,0.004843042979346229,0.009492364239518608,0.0020730916590971935,0.004063259651830499
SQUIRREL,SQLite,720,0.5752136752136752,0.012085721435830454,1615.2,33.93670579181189,603.4,7.7330459716724835,0.30225914770085166,0.004459457390204585,18902.2,278.9618253453333,2808.0,886.0,62540,0.6810383747178329,0.005404898937528651,0.010593601917556155,0.001994329973452251,0.003908886747966412
SQUIRREL,SQLite,900,0.5751424501424501,0.01034603920679059,1615.0,29.051678092667913,602.4,7.3006848993775915,0.3023998549875172,0.0037427427799348,18911.0,234.2253188705265,2808.0,886.0,62540,0.6799097065462754,0.0046268893928523526,0.00906870320999061,0.0016738054556461497,0.0032806586930664533
SQUIRREL,SQLite,1200,0.5777777777777777,0.011380977440930858,1622.4,31.957784654133935,603.2,7.155417527999332,0.30318019302842797,0.00389116086048267,18959.8,243.54609419984584,2808.0,886.0,62540,0.6808126410835215,0.0050897278416625995,0.009975866569658695,0.001740180039085165,0.0034107528766069233
SQUIRREL,SQLite,1440,0.5795584045584046,0.012125532345880102,1627.4,34.04849482723132,604.6,8.111719916269307,0.3044722524865954,0.004836815719336401,19040.6,302.58436839995545,2808.0,886.0,62540,0.682392776523702,0.00542270291775208,0.010628497718794077,0.0021630897486151473,0.004239655907285689
DynSQL,SQLite,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2808.0,886.0,62524,0.0,0.0,0.0,0.0,0.0
DynSQL,SQLite,60,0.41971631054131053,0.008127115902055766,1178.5634,22.820941452972495,387.2888,11.820537792334164,0.2218484613908259,0.0042218424135367924,13870.853200000001,263.96647506397494,2808.0,886.0,62524,0.43712054176072235,0.003634556723603243,0.007123731178262357,0.001888065325392009,0.0037006080377683377
DynSQL,SQLite,180,0.4530393162393162,0.005978056773257646,1272.1344,16.786383419307445,418.4432,8.651521496245595,0.2390685752670974,0.003241501623157054,14947.5236,202.67164748627167,2808.0,886.0,62524,0.47228352144469526,0.0026734682636714285,0.0052399977967959996,0.001449643595711016,0.002841301447593591
DynSQL,SQLite,300,0.4784869658119658,0.008753992858738976,1343.5914,24.581211947339042,441.9686,13.283401853440981,0.2520144296590109,0.002886402570174826,15756.950200000001,180.46943429761203,2808.0,886.0,62524,0.4988358916478555,0.003914904621337613,0.00767321305782172,0.0012908384714682036,0.002530043404077679
DynSQL,SQLite,480,0.5014146723646723,0.010810216625770051,1407.9724,30.35508828516231,464.11859999999996,14.82384650824475,0.2639542479687799,0.004800683382677125,16503.475400000003,300.15792781850814,2808.0,886.0,62524,0.5238358916478555,0.004834475845344048,0.009475572656874334,0.0021469308764239378,0.004207984517790918
DynSQL,SQLite,600,0.5124242165242165,0.00861181768976456,1438.8872,24.181984072858924,474.1426,13.440389998061814,0.2699087806282387,0.0015342022512725086,16875.7766,95.92446155856231,2808.0,886.0,62524,0.5351496613995486,0.0038513219528297504,0.007548591027546311,0.0006861161050157084,0.0013447875658307885
DynSQL,SQLite,720,0.5231240028490028,0.008715391504680531,1468.9322,24.47281934514284,483.1172,10.908532793185326,0.27585210479176,0.004940305153852735,17247.377,308.88763943948953,2808.0,886.0,62524,0.545279006772009,0.003897641570997969,0.007639377479156019,0.0022093716307214546,0.0043303683962140505
DynSQL,SQLite,900,0.5351268518518518,0.011856493067075575,1502.6362000000001,33.293032532348185,493.2924,14.14382477620534,0.28247146375791693,0.004408256622979014,17661.245799999997,275.6218370951398,2808.0,886.0,62524,0.5567634311512415,0.005302384894547192,0.010392674393312496,0.001971432294248947,0.0038640072967279365
DynSQL,SQLite,1200,0.5454382478632478,0.011393121758487761,1531.5906,31.991885897833516,503.73580000000004,16.518423826140324,0.28759228776149953,0.004027381119329828,17981.4202,251.80797710497666,2808.0,886.0,62524,0.5685505643340858,0.005095158945582115,0.009986511533340946,0.0018010995908241375,0.0035301551980153095
DynSQL,SQLite,1440,0.5525691595441595,0.01112267326653855,1551.6142,31.232466532440213,509.212,14.318052992638355,0.29089906275990013,0.004483219866657134,18188.173,280.30883894286933,2808.0,886.0,62524,0.5747313769751693,0.004974210703099967,0.009749452978075935,0.0020049568759845787,0.003929715476929775
SQLancer,SQLite,60,0.4825498575498576,0.0,1355.0,0.0,530.0,0.0,0.2095736508546188,0.0,13095.0,0.0,2808.0,886.0,62484,0.5981941309255079,0.0,0.0,0.0,0.0
SQLancer,SQLite,180,0.4893162393162393,0.0,1374.0,0.0,532.0,0.0,0.2161833429357915,0.0,13508.0,0.0,2808.0,886.0,62484,0.600451467268623,0.0,0.0,0.0,0.0
SQLancer,SQLite,300,0.4918091168091168,0.0,1381.0,0.0,532.0,0.0,0.2191441008898278,0.0,13693.0,0.0,2808.0,886.0,62484,0.600451467268623,0.0,0.0,0.0,0.0
SQLancer,SQLite,480,0.4918091168091168,0.0,1381.0,0.0,532.0,0.0,0.2191441008898278,0.0,13693.0,0.0,2808.0,886.0,62484,0.600451467268623,0.0,0.0,0.0,0.0
SQLancer,SQLite,600,0.4918091168091168,0.0,1381.0,0.0,532.0,0.0,0.2191441008898278,0.0,13693.0,0.0,2808.0,886.0,62484,0.600451467268623,0.0,0.0,0.0,0.0
SQLancer,SQLite,720,0.4918091168091168,0.0,1381.0,0.0,532.0,0.0,0.2191441008898278,0.0,13693.0,0.0,2808.0,886.0,62484,0.600451467268623,0.0,0.0,0.0,0.0
SQLancer,SQLite,900,0.4918091168091168,0.0,1381.0,0.0,532.0,0.0,0.2191441008898278,0.0,13693.0,0.0,2808.0,886.0,62484,0.600451467268623,0.0,0.0,0.0,0.0
SQLancer,SQLite,1200,0.4918091168091168,0.0,1381.0,0.0,532.0,0.0,0.2191441008898278,0.0,13693.0,0.0,2808.0,886.0,62484,0.600451467268623,0.0,0.0,0.0,0.0
SQLancer,SQLite,1440,0.4918091168091168,0.0,1381.0,0.0,532.0,0.0,0.2191441008898278,0.0,13693.0,0.0,2808.0,886.0,62484,0.600451467268623,0.0,0.0,0.0,0.0
SQLeek,MonetDB,60,0.239999333566585,0.0013755913568285379,28810.0,165.1287376564135,8539.98298125558,6.231374920320718,0.2712286745950243,0.000952324421388306,81875.79999999999,287.47817308449487,120042.0,10233.0,301870,0.8345532083705247,0.000615183156625956,0.0012057589869868737,0.00042589242857148134,0.0008347491600001034
SQLeek,MonetDB,180,0.2603238866396761,0.0030036810901617854,31249.8,360.56788542519945,8577.5334126748,14.014853212982967,0.28590386590254085,0.0030003497315254624,86305.8,905.7155734555992,120042.0,10233.0,301870,0.8382227511653279,0.0013432870200664852,0.002632842559330311,0.0013417971911928355,0.0026299224947379574
SQLeek,MonetDB,300,0.27262791356358607,0.0024942152551202766,32726.8,299.41058765514566,8594.989288902112,16.206278473886524,0.2950117600291516,0.002381966728297289,89055.19999999998,719.0442962711064,120042.0,10233.0,301870,0.8399285926807497,0.0011154469721931838,0.0021862760654986404,0.001065247904923102,0.00208788589364928
SQLeek,MonetDB,480,0.2832108761933323,0.00413202321167865,33997.2,496.0163303763282,8599.251770306457,11.690919453237738,0.30295027660913637,0.0029026776595181313,91451.6,876.2313050787449,120042.0,10233.0,301870,0.8403451353763761,0.0018478969571840928,0.0036218780360808217,0.001298116912690506,0.0025443091488733917
SQLeek,MonetDB,600,0.2877542859999,0.003387513932230432,34542.6,406.64394745280566,8600.875572746207,12.663609594335231,0.30640739391128624,0.0029198276134018986,92495.19999999998,881.4083616576327,120042.0,10233.0,301870,0.8405038183080432,0.0015149422854389724,0.002969286879460386,0.0013057866052295242,0.0025593417462498676
SQLeek,MonetDB,720,0.2922060612119092,0.0036136973618647985,35076.99999999999,433.795458712975,8604.123177625708,14.477561341544204,0.309663100009938,0.002845419348542758,93478.0,858.9467387446092,120042.0,10233.0,301870,0.8408211841713777,0.001616094590248269,0.0031675453968866073,0.0012725102175669548,0.0024941200264312316
SQLeek,MonetDB,900,0.2973192715882774,0.003941301879564552,35690.8,473.12176022668814,8606.96483189527,16.196742563395897,0.31339053234836184,0.0031945918444631753,94603.2,964.3514400881036,120042.0,10233.0,301870,0.8410988793017952,0.0017626037845108052,0.003454703417641178,0.001428664904917219,0.002800183213637749
SQLeek,MonetDB,1200,0.3037570183769014,0.003286909842222247,36463.59999999999,394.56723128004325,8611.227313299614,15.901531547202804,0.3182018749792957,0.0027348005368961173,96055.59999999999,825.5542380728401,120042.0,10233.0,301870,0.8415154219974215,0.0014699507686244105,0.0028811035065038444,0.001223039981080528,0.002397158362917835
SQLeek,MonetDB,1440,0.306985888272438,0.0035524196694037514,36851.2,426.43956195456343,8614.271942874144,15.07014752846579,0.32052141650379296,0.0028233850796877246,96755.79999999999,852.2952540053416,120042.0,10233.0,301870,0.8418129524942972,0.0015886903730788235,0.003113833131234494,0.0012626561929680825,0.002474806138217442
SQLaser,MonetDB,60,0.10790556638509852,9.018422620568364e-05,12953.2,10.825894882179432,5904.6,1.6733200530682055,0.12129393447510514,0.000152365471548374,36615.0,45.99456489630052,120042.0,10233.0,301870,0.5770155379654061,4.0331612058825305e-05,7.90499596352976e-05,6.813991036119488e-05,0.00013355422430794196
SQLaser,MonetDB,180,0.10790889855217338,8.384390556693856e-05,12953.6,10.064790112068868,5904.6,1.6733200530682055,0.12131977341239601,0.00015276827007993464,36622.8,46.1161576890359,120042.0,10233.0,301870,0.5770155379654061,3.7496134469349536e-05,7.34924235599251e-05,6.832004734075622e-05,0.00013390729278788219
SQLaser,MonetDB,300,0.10791389680278567,8.191812711513363e-05,12954.2,9.833615815151608,5904.6,1.6733200530682055,0.12132507370722492,0.00015262813050908038,36624.4,46.07385375676768,120042.0,10233.0,301870,0.5770155379654061,3.663490016378151e-05,7.180440432101175e-05,6.825737501940266e-05,0.00013378445503802922
SQLaser,MonetDB,480,0.10791556288632309,7.648575619290114e-05,12954.4,9.181503144910458,5904.6,1.6733200530682055,0.12132639878093214,0.00015589690671879053,36624.8,47.060599231204336,120042.0,10233.0,301870,0.5770155379654061,3.420547003156049e-05,6.704272126185856e-05,6.971921618103186e-05,0.00013664966371482244
SQLaser,MonetDB,600,0.10792056113693534,7.450952091766633e-05,12955.0,8.94427190999916,5904.6,1.6733200530682055,0.12133236161261465,0.00014987104979328686,36626.6,45.24157380109567,120042.0,10233.0,301870,0.5770155379654061,3.3321670748568885e-05,6.531047466719502e-05,6.702437103940904e-05,0.00013136776723724172
SQLaser,MonetDB,720,0.10793222372169735,7.557300564829221e-05,12956.4,9.07193474403339,5904.6,1.6733200530682055,0.12133699937058995,0.00015435118106762536,36628.0,46.593991028886975,120042.0,10233.0,301870,0.5770155379654061,3.379727557871139e-05,6.624266013427432e-05,6.902794665491777e-05,0.00013529477544363882
SQLaser,MonetDB,900,0.1079355558887722,7.390165147603002e-05,12956.8,8.871302046486752,5904.6,1.6733200530682055,0.12133699937058995,0.00015139003348814355,36628.0,45.700109409059365,120042.0,10233.0,301870,0.5770155379654061,3.304982326998016e-05,6.47776536091611e-05,6.770368119909171e-05,0.00013269921515021975
SQLaser,MonetDB,1200,0.10794222022292195,7.18060743390453e-05,12957.6,8.619744775803964,5904.6,1.6733200530682055,0.12134892503395497,0.00014933924584234723,36631.6,45.081038142438445,120042.0,10233.0,301870,0.5770155379654061,3.211265268390172e-05,6.294079926044737e-05,6.678654108240824e-05,0.00013090162052152015
SQLaser,MonetDB,1440,0.10794388630645937,6.879533104101869e-05,12957.8,8.258329128825034,5904.6,1.6733200530682055,0.12134759996024776,0.00014915174680761608,36631.2,45.024437808816366,120042.0,10233.0,301870,0.5770155379654061,3.076620734846383e-05,6.0301766402989104e-05,6.670268896493336e-05,0.0001307372703712694
AFLGo,MonetDB,60,0.1067626330784225,0.0,12815.999999999996,0.0,5841.629277000893,0.0,0.1173684036174512,0.0,35429.99999999999,0.0,120042.0,10233.0,301870,0.5708618466726173,0.0,0.0,0.0,0.0
AFLGo,MonetDB,180,0.1067876243314839,0.0,12818.999999999987,0.0,5841.629277000893,0.0,0.1173915924073276,0.0,35436.999999999985,0.0,120042.0,10233.0,301870,0.5708618466726173,0.0,0.0,0.0,0.0
AFLGo,MonetDB,300,0.1067876243314839,0.0,12818.999999999987,0.0,5841.629277000893,0.0,0.1173849670387915,0.0,35434.99999999999,0.0,120042.0,10233.0,301870,0.5708618466726173,0.0,0.0,0.0,0.0
AFLGo,MonetDB,480,0.1067876243314839,0.0,12818.999999999987,0.0,5841.629277000893,0.0,0.1173915924073276,0.0,35436.999999999985,0.0,120042.0,10233.0,301870,0.5708618466726173,0.0,0.0,0.0,0.0
AFLGo,MonetDB,600,0.1067876243314839,0.0,12818.999999999987,0.0,5841.629277000893,0.0,0.1173982177758637,0.0,35438.99999999998,0.0,120042.0,10233.0,301870,0.5708618466726173,0.0,0.0,0.0,0.0
AFLGo,MonetDB,720,0.1067959547491711,0.0,12819.999999999996,0.0,5841.629277000893,0.0,0.1173915924073276,0.0,35436.999999999985,0.0,120042.0,10233.0,301870,0.5708618466726173,0.0,0.0,0.0,0.0
AFLGo,MonetDB,900,0.1067959547491711,0.0,12819.999999999996,0.0,5841.629277000893,0.0,0.1173915924073276,0.0,35436.999999999985,0.0,120042.0,10233.0,301870,0.5708618466726173,0.0,0.0,0.0,0.0
AFLGo,MonetDB,1200,0.1067959547491711,0.0,12819.999999999996,0.0,5841.629277000893,0.0,0.1173982177758637,0.0,35438.99999999998,0.0,120042.0,10233.0,301870,0.5708618466726173,0.0,0.0,0.0,0.0
AFLGo,MonetDB,1440,0.1067959547491711,0.0,12819.999999999996,0.0,5841.629277000893,0.0,0.1174048431443999,0.0,35441.0,0.0,120042.0,10233.0,301870,0.5708618466726173,0.0,0.0,0.0,0.0
Griffin,MonetDB,60,0.2240382532780193,0.0,26894.0,0.0,8368.671823861945,0.0,0.2580316030079173,0.0,77891.99999999999,0.0,120042.0,10233.0,301870,0.8178121590796389,0.0,0.0,0.0,0.0
Griffin,MonetDB,180,0.2240382532780193,0.0,26894.0,0.0,8368.671823861945,0.0,0.2580316030079173,0.0,77891.99999999999,0.0,120042.0,10233.0,301870,0.8178121590796389,0.0,0.0,0.0,0.0
Griffin,MonetDB,300,0.2240382532780193,0.0,26894.0,0.0,8368.671823861945,0.0,0.2580316030079173,0.0,77891.99999999999,0.0,120042.0,10233.0,301870,0.8178121590796389,0.0,0.0,0.0,0.0
Griffin,MonetDB,480,0.2240382532780193,0.0,26894.0,0.0,8368.671823861945,0.0,0.2580316030079173,0.0,77891.99999999999,0.0,120042.0,10233.0,301870,0.8178121590796389,0.0,0.0,0.0,0.0
Griffin,MonetDB,600,0.2240382532780193,0.0,26894.0,0.0,8368.671823861945,0.0,0.2580316030079173,0.0,77891.99999999999,0.0,120042.0,10233.0,301870,0.8178121590796389,0.0,0.0,0.0,0.0
Griffin,MonetDB,720,0.2240382532780193,0.0,26894.0,0.0,8368.671823861945,0.0,0.2580349156921854,0.0,77893.0,0.0,120042.0,10233.0,301870,0.8178121590796389,0.0,0.0,0.0,0.0
Griffin,MonetDB,900,0.2240382532780193,0.0,26894.0,0.0,8368.671823861945,0.0,0.2580349156921854,0.0,77893.0,0.0,120042.0,10233.0,301870,0.8178121590796389,0.0,0.0,0.0,0.0
Griffin,MonetDB,1200,0.2240382532780193,0.0,26894.0,0.0,8368.671823861945,0.0,0.2580349156921854,0.0,77893.0,0.0,120042.0,10233.0,301870,0.8178121590796389,0.0,0.0,0.0,0.0
Griffin,MonetDB,1440,0.2240382532780193,0.0,26894.0,0.0,8368.671823861945,0.0,0.2580349156921854,0.0,77893.0,0.0,120042.0,10233.0,301870,0.8178121590796389,0.0,0.0,0.0,0.0
