status,tool,dbms,run,bug_id,first_seen_hours,first_seen_hours_rounded,log_path,validation_file,match_strength,reason,stack_top,stack_excerpt,sql_excerpt
not_counted,SQLeek,MonetDB,r4,,13.010556,13.010556,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd4/logSaved/id_000046_20260630_00h19m36s/griffin.log,,,no feedback signature match,[force_exit_all] #0 0x789a2c943a40 (exp_visitor+0xde0),[force_exit_all] #0 0x789a2c943a40 (exp_visitor+0xde0) | [force_exit_all] #1 0x789a2c944dda (rel_exp_visitor+0x80a) | [force_exit_all] #2 0x789a2c944bfc (rel_exp_visitor+0x62c) | [force_exit_all] #3 0x789a2c944a94 (rel_exp_visitor+0x4c4) | [force_exit_all] #4 0x789a2c944bfc (rel_exp_visitor+0x62c),"SELECT x , CASE WHEN ( SELECT ALL CAST( - 70 + - 89 - ( SUM ( CASE WHEN ( SELECT 78 ) + 69 IS NOT NULL < not_like ( 'aabbccdd' , '%bc_d%' , '' , FALSE ) THEN 1 ELSE LOG ( 1 , 100 ) END ) ) AS BIGINT ) AS x GROUP BY CUBE ( x , x ) WINDOW x AS ( PARTITION BY x % 2 , x ORDER BY x % "
not_counted,SQLeek,MonetDB,r4,,16.028889,16.028889,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd4/logSaved/id_000086_20260630_03h20m42s/griffin.log,,,no feedback signature match,[force_exit_all] #0 0x7b6711bbd5f4 (exp_bin+0x5034),[force_exit_all] #0 0x7b6711bbd5f4 (exp_bin+0x5034) | [force_exit_all] #1 0x7b6711bbd354 (exp_bin+0x4d94) | [force_exit_all] #2 0x7b6711bbd354 (exp_bin+0x4d94) | [force_exit_all] #3 0x7b6711bbd354 (exp_bin+0x4d94) | [force_exit_all] #4 0x7b6711bbd354 (exp_bin+0x4d94),"SELECT - 70 / CASE WHEN NOT NULL IN ( - 69 , - 14 - - 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.100000 ^ 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.100000 + FIRST_VALUE ( CAST( 2.560000 AS DOUBLE ) ) OVER ( ) + 0.10000"
not_counted,SQLeek,MonetDB,r4,,16.029167,16.029167,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd4/logSaved/id_000087_20260630_03h20m43s/griffin.log,,,no feedback signature match,[force_exit_all] #0 0x7a4617dd75f4 (exp_bin+0x5034),[force_exit_all] #0 0x7a4617dd75f4 (exp_bin+0x5034) | [force_exit_all] #1 0x7a4617dd7354 (exp_bin+0x4d94) | [force_exit_all] #2 0x7a4617dd7354 (exp_bin+0x4d94) | [force_exit_all] #3 0x7a4617dd7354 (exp_bin+0x4d94) | [force_exit_all] #4 0x7a4617dd7354 (exp_bin+0x4d94),"SELECT - 70 / CASE WHEN NOT NULL IN ( - 69 , - 14 - - 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.100000 ^ 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.100000 + FIRST_VALUE ( CAST( 2.560000 AS DOUBLE ) ) OVER ( ) + 0.10000"
not_counted,SQLeek,MonetDB,r4,,19.258333,19.258333,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd4/logSaved/id_000095_20260630_06h34m28s/griffin.log,,,no feedback signature match,[force_exit_all] #0 0x751d51277086 (GDKanalyticalnthvalue+0x1996),[force_exit_all] #0 0x751d51277086 (GDKanalyticalnthvalue+0x1996) | [force_exit_all] #1 0x751d4fb83eff (SQLnth_value+0x6af) | [force_exit_all] #2 0x751d5002c4e0 (runMALsequence+0x1070) | [force_exit_all] #3 0x751d5003217f (DFLOWworker+0x44f) | [force_exit_all] #4 0x751d50fd20c8 (thread_starter+0x328),"SELECT nth_value ( 'bug' , '1' ) OVER ( ) ;  SELECT nth_value ( - CASE WHEN CASE WHEN 'ac' = 'ac' THEN NULL ELSE 'zzzytrimxxxx' END THEN EXISTS ( SELECT 1 WHERE 1 = 1 ) WHEN NOT ( NULL ) IN ( - ( - - 49 ) * - 1 , - 41 , - 14 - - 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.10000"
not_counted,SQLeek,MonetDB,r4,,19.258611,19.258611,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd4/logSaved/id_000096_20260630_06h34m29s/griffin.log,,,no feedback signature match,[force_exit_all] #0 0x72c608869086 (GDKanalyticalnthvalue+0x1996),[force_exit_all] #0 0x72c608869086 (GDKanalyticalnthvalue+0x1996) | [force_exit_all] #1 0x72c607175eff (SQLnth_value+0x6af) | [force_exit_all] #2 0x72c60761e4e0 (runMALsequence+0x1070) | [force_exit_all] #3 0x72c60762417f (DFLOWworker+0x44f) | [force_exit_all] #4 0x72c6085c40c8 (thread_starter+0x328),"SELECT nth_value ( 'bug' , '1' ) OVER ( ) ;   SELECT nth_value ( - CASE WHEN CASE WHEN 'ac' = 'ac' THEN NULL ELSE 'zzzytrimxxxx' END THEN EXISTS ( SELECT 1 WHERE 1 = 1 ) WHEN NOT ( NULL ) IN ( - ( - - 49 ) * - 1 , - 41 , - 14 - - 0.100000 + 0.100000 + 0.100000 + 0.100000 + 0.1000"
not_counted,SQLeek,MonetDB,r4,,19.358889,19.358889,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd4/logSaved/id_000097_20260630_06h40m30s/griffin.log,,,no feedback signature match,[force_exit_all] #0 0x7372e5bd89e2 (__nss_database_lookup+0x20792),[force_exit_all] #0 0x7372e5bd89e2 (__nss_database_lookup+0x20792) | [force_exit_all] #1 0x7372e5ee60b5 (exps_bind_column+0x575) | [force_exit_all] #2 0x7372e5f05650 (name_find_column+0x1d0) | [force_exit_all] #3 0x7372e5f06071 (exp_find_column+0x61) | [force_exit_all] #4 0x7372e5f333cd (rel_final_optimization_loop_+0xb6d),"SELECT 1 FROM ( SELECT 1 AS x , 2 AS x UNION SELECT 42749 AS x , 4 AS x ) WHERE ( CAST( 2 AS BIGINT ) , 3 ) IN ( SELECT 2 , 8.000000 UNION SELECT 3 , 66000 ORDER BY ( CASE WHEN ( SELECT ALL CAST( - 70 + - 89 - ( SUM ( CASE WHEN x = x AND x = x AND x = x AND x = x AND x = x AND x "
not_counted,SQLeek,MonetDB,r4,,21.265833,21.265833,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd4/logSaved/id_000102_20260630_08h34m55s/griffin.log,,,no feedback signature match,[force_exit_all] #0 0x7ca4f6f8bfbc (GDKanalyticalnthvalue+0x18cc),[force_exit_all] #0 0x7ca4f6f8bfbc (GDKanalyticalnthvalue+0x18cc) | [force_exit_all] #1 0x7ca4f5898eff (SQLnth_value+0x6af) | [force_exit_all] #2 0x7ca4f5d414e0 (runMALsequence+0x1070) | [force_exit_all] #3 0x7ca4f5d4717f (DFLOWworker+0x44f) | [force_exit_all] #4 0x7ca4f6ce70c8 (thread_starter+0x328),"SELECT x , CASE WHEN x < 12 THEN 1 ELSE 0 END AS x FROM ( SELECT 10 AS x UNION SELECT 11 AS x UNION SELECT 12 AS x UNION SELECT 357 AS x ) ;  SELECT x , CASE WHEN x <= 12 THEN 1 ELSE 0 END AS x FROM ( SELECT 10 AS x UNION SELECT 11 AS x UNION SELECT 12 AS x UNION SELECT 13 AS x )"
not_counted,SQLeek,MonetDB,r4,,21.266389,21.266389,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd4/logSaved/id_000103_20260630_08h34m57s/griffin.log,,,no feedback signature match,[force_exit_all] #0 0x7a6afca7efbc (GDKanalyticalnthvalue+0x18cc),[force_exit_all] #0 0x7a6afca7efbc (GDKanalyticalnthvalue+0x18cc) | [force_exit_all] #1 0x7a6afb38beff (SQLnth_value+0x6af) | [force_exit_all] #2 0x7a6afb8344e0 (runMALsequence+0x1070) | [force_exit_all] #3 0x7a6afb83a17f (DFLOWworker+0x44f) | [force_exit_all] #4 0x7a6afc7da0c8 (thread_starter+0x328),"SELECT x , CASE WHEN x < 12 THEN 1 ELSE 0 END AS x FROM ( SELECT 10 AS x UNION SELECT 11 AS x UNION SELECT 12 AS x UNION SELECT 357 AS x ) ;   SELECT x , CASE WHEN x <= 12 THEN 1 ELSE 0 END AS x FROM ( SELECT 10 AS x UNION SELECT 11 AS x UNION SELECT 12 AS x UNION SELECT 13 AS x "
not_counted,SQLeek,MonetDB,r4,,21.437778,21.437778,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd4/logSaved/id_000104_20260630_08h45m14s/griffin.log,,,no feedback signature match,[force_exit_all] #0 0x794f923ac190 (rel_visitor_bu+0x420),[force_exit_all] #0 0x794f923ac190 (rel_visitor_bu+0x420) | [force_exit_all] #1 0x794f923ac0dc (rel_visitor_bu+0x36c) | [force_exit_all] #2 0x794f923abf9d (rel_visitor_bu+0x22d) | [force_exit_all] #3 0x794f923ac0dc (rel_visitor_bu+0x36c) | [force_exit_all] #4 0x794f923ac07f (rel_visitor_bu+0x30f),SELECT 1 AS x UNION SELECT 2.200000 ORDER BY count ( x LIKE 'testpub4_forschema' ) OVER ( ) ;  SELECT 1 AS x UNION SELECT CAST( 1.000000 AS FLOAT ) ORDER BY 1 ;  SELECT CAST( 1.000000 AS DOUBLE ) AS x EXCEPT SELECT 1 ORDER BY 1 ;  SELECT 1.100000 AS x UNION SELECT 2 UNION SELECT 
not_counted,SQLeek,MonetDB,r4,MONETDB-016-REL-OPTIMIZE-PROJECTIONS,25.404167,25.404167,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd4/logSaved/id_000108_20260630_12h43m13s/griffin.log,BUG-SQLEEK-MONETDB-016-rel-optimize-projections-double-rollup-crash.md,exact-top-offset,outside 24h budget,[force_exit_all] #0 0x71841032bc1f (rel_optimize_projections_+0x47ef),[force_exit_all] #0 0x71841032bc1f (rel_optimize_projections_+0x47ef) | [force_exit_all] #1 0x7184102d35ef (rel_visitor_td+0x2bf) | [force_exit_all] #2 0x7184102d39f6 (rel_visitor_td+0x6c6) | [force_exit_all] #3 0x7184102d39f6 (rel_visitor_td+0x6c6) | [force_exit_all] #4 0x7184102d39f6 (rel_visitor_td+0x6c6),"SELECT DISTINCT x FROM ( WITH RECURSIVE x ( x ) AS ( SELECT 1 UNION SELECT SUM ( x * ( 10 - x ) ) FROM ( WITH RECURSIVE x ( x ) AS ( SELECT 196 UNION SELECT SUM ( x * ( x NOT IN ( SELECT corr ( x , -100 ) OVER ( PARTITION BY x ORDER BY 90 + 9223372036854775808.000000 GROUPS BETWE"
not_counted,SQLeek,MonetDB,r4,MONETDB-016-REL-OPTIMIZE-PROJECTIONS,25.405278,25.405278,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd4/logSaved/id_000109_20260630_12h43m17s/griffin.log,BUG-SQLEEK-MONETDB-016-rel-optimize-projections-double-rollup-crash.md,exact-top-offset,outside 24h budget,[force_exit_all] #0 0x72b4ae00ac1f (rel_optimize_projections_+0x47ef),[force_exit_all] #0 0x72b4ae00ac1f (rel_optimize_projections_+0x47ef) | [force_exit_all] #1 0x72b4adfb25ef (rel_visitor_td+0x2bf) | [force_exit_all] #2 0x72b4adfb29f6 (rel_visitor_td+0x6c6) | [force_exit_all] #3 0x72b4adfb29f6 (rel_visitor_td+0x6c6) | [force_exit_all] #4 0x72b4adfb29f6 (rel_visitor_td+0x6c6),"SELECT DISTINCT x FROM ( WITH RECURSIVE x ( x ) AS ( SELECT 1 UNION SELECT SUM ( x * ( 10 - x ) ) FROM ( WITH RECURSIVE x ( x ) AS ( SELECT 196 UNION SELECT SUM ( x * ( x NOT IN ( SELECT corr ( x , -100 ) OVER ( PARTITION BY x ORDER BY 90 + 9223372036854775808.000000 GROUPS BETWE"
not_counted,SQLeek,MonetDB,r4,MONETDB-016-REL-OPTIMIZE-PROJECTIONS,25.441667,25.441667,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd4/logSaved/id_000110_20260630_12h45m28s/griffin.log,BUG-SQLEEK-MONETDB-016-rel-optimize-projections-double-rollup-crash.md,exact-top-offset,outside 24h budget,[force_exit_all] #0 0x7360abac8c1f (rel_optimize_projections_+0x47ef),[force_exit_all] #0 0x7360abac8c1f (rel_optimize_projections_+0x47ef) | [force_exit_all] #1 0x7360aba705ef (rel_visitor_td+0x2bf) | [force_exit_all] #2 0x7360aba709f6 (rel_visitor_td+0x6c6) | [force_exit_all] #3 0x7360aba709f6 (rel_visitor_td+0x6c6) | [force_exit_all] #4 0x7360aba709f6 (rel_visitor_td+0x6c6),
not_counted,SQLeek,MonetDB,r4,MONETDB-016-REL-OPTIMIZE-PROJECTIONS,25.441944,25.441944,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd4/logSaved/id_000111_20260630_12h45m29s/griffin.log,BUG-SQLEEK-MONETDB-016-rel-optimize-projections-double-rollup-crash.md,exact-top-offset,outside 24h budget,[force_exit_all] #0 0x7446bd712c1f (rel_optimize_projections_+0x47ef),[force_exit_all] #0 0x7446bd712c1f (rel_optimize_projections_+0x47ef) | [force_exit_all] #1 0x7446bd6ba5ef (rel_visitor_td+0x2bf) | [force_exit_all] #2 0x7446bd6ba9f6 (rel_visitor_td+0x6c6) | [force_exit_all] #3 0x7446bd6ba9f6 (rel_visitor_td+0x6c6) | [force_exit_all] #4 0x7446bd6ba9f6 (rel_visitor_td+0x6c6),"SELECT x , AVG ( 42.400002 ) FROM ( SELECT 1 AS x , 2 AS x , 3 AS x UNION SELECT 4 AS x , NULL AS x , 6 AS x UNION SELECT 7 AS x , 8 , 9 AS x ) AS x GROUP BY ROLLUP ( x , x ) , ROLLUP ( x ) ORDER BY ( SELECT * FROM generate_series ( CAST( 0.200000 AS REAL ) , CAST( ROUND ( 77 , 2"
counted_feedback_match,SQLeek,MonetDB,r5,MONETDB-008-EXP-SET-TYPE-NTH-CUBE,1.914167,1.914167,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd5/logSaved/id_000000_20260629_13h13m51s/griffin.log,BUG-SQLEEK-MONETDB-008-exp-set-type-nth-value-cube-crash.md,exact-top-offset-exp-visitor-chain,,[force_exit_all] #0 0x7ac696e4b8a1 (exp_set_type+0x341),[force_exit_all] #0 0x7ac696e4b8a1 (exp_set_type+0x341) | [force_exit_all] #1 0x7ac696e2f9ad (exp_visitor+0xd4d) | [force_exit_all] #2 0x7ac696e30ec7 (rel_exp_visitor+0x8f7) | [force_exit_all] #3 0x7ac696e30bfc (rel_exp_visitor+0x62c) | [force_exit_all] #4 0x7ac696e30a94 (rel_exp_visitor+0x4c4),"SELECT ( 1 , 2 , 3 ) = ( 1 , 2 , 3 ) ;  SELECT ( 1 , 2 , 3 ) < ( 1 , 2 , 3 ) ;  SELECT NOT ( ( 1 , 2 , 3 ) = ( 1 , 2 , 3 ) ) ;  SELECT ( 1 , 2 , 3 ) IN ( ( 1 ) , ( 2 ) , ( 3 ) ) ;  SELECT ( 1 , 2 , 3 ) IN ( SELECT 1 UNION SELECT 2 UNION SELECT 3 ) ;  SELECT NOT ( ( 1 , 2 , 3 ) = "
counted_feedback_match,SQLeek,MonetDB,r5,MONETDB-016-REL-OPTIMIZE-PROJECTIONS,3.117500,3.1175,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd5/logSaved/id_000002_20260629_14h26m03s/griffin.log,BUG-SQLEEK-MONETDB-016-rel-optimize-projections-double-rollup-crash.md,exact-top-offset,,[force_exit_all] #0 0x7ec6b4a03c1f (rel_optimize_projections_+0x47ef),[force_exit_all] #0 0x7ec6b4a03c1f (rel_optimize_projections_+0x47ef) | [force_exit_all] #1 0x7ec6b49ab5ef (rel_visitor_td+0x2bf) | [force_exit_all] #2 0x7ec6b49ab9f6 (rel_visitor_td+0x6c6) | [force_exit_all] #3 0x7ec6b49ab9f6 (rel_visitor_td+0x6c6) | [force_exit_all] #4 0x7ec6b49ab9f6 (rel_visitor_td+0x6c6),
counted_feedback_match,SQLeek,MonetDB,r5,MONETDB-005-EXP-BIN-LEAD-NOT-IN,3.701944,3.701944,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd5/logSaved/id_000005_20260629_15h01m07s/griffin.log,BUG-SQLEEK-MONETDB-005-exp-bin-lead-not-in-crash.md,exact-top-offset-exp-bin-chain,,[force_exit_all] #0 0x74dd451f71cd (exp_bin+0x3c0d),[force_exit_all] #0 0x74dd451f71cd (exp_bin+0x3c0d) | [force_exit_all] #1 0x74dd451f4011 (exp_bin+0xa51) | [force_exit_all] #2 0x74dd451f8354 (exp_bin+0x4d94) | [force_exit_all] #3 0x74dd451f4011 (exp_bin+0xa51) | [force_exit_all] #4 0x74dd451fbd42 (exp_bin+0x8782),"SELECT DISTINCT - 82 * 26 - 12 * - 27 * CASE WHEN 1 IN ( 2 , 3 , 4 , NULL ) THEN 1 WHEN NOT - 21 / - ( CASE 85 WHEN - 77 / - ( 99 ) THEN COUNT ( * ) OVER ( ROWS BETWEEN CASE WHEN 'foo' < 'foobar' THEN ( SELECT NULL ) ELSE 0 END PRECEDING AND CURRENT ROW ) ELSE COUNT ( * ) * - ( C"
counted_feedback_match,SQLeek,MonetDB,r5,MONETDB-011-LIST-APPEND,3.737500,3.7375,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd5/logSaved/id_000011_20260629_15h03m15s/griffin.log,BUG-SQLEEK-MONETDB-011-list-append-recursive-cte-groups-window-crash.md,exact-top-offset,,[force_exit_all] #0 0x7dacb7140a49 (list_append+0x129),[force_exit_all] #0 0x7dacb7140a49 (list_append+0x129) | [force_exit_all] #1 0x7dacb70188d8 (rel_unnest_projects+0x2b8) | [force_exit_all] #2 0x7dacb70053be (rel_visitor_bu+0x64e) | [force_exit_all] #3 0x7dacb70050dc (rel_visitor_bu+0x36c) | [force_exit_all] #4 0x7dacb70050dc (rel_visitor_bu+0x36c),SELECT 1 AS x WHERE 1 IN ( SELECT 1 ) ;  SELECT 1 AS x WHERE 1 NOT IN ( WITH x ( x ) AS ( SELECT NULL AS x ) SELECT * FROM x WHERE ( SELECT 'a' AS x EXCEPT SELECT CAST( avg ( CAST( 1207561096 AS NUMERIC ) ) + - 0 * - - 78 + - 78 + - - 47 * - 93 + 32 * SUM ( 90 ) AS BIGINT ) AS x 
counted_feedback_match,SQLeek,MonetDB,r5,MONETDB-015-REL-GET-STATISTICS,3.968056,3.968056,/root/dfuzz-griffin/griffin_output/griffin_monetdb_sqleek_rnd5/logSaved/id_000013_20260629_15h17m05s/griffin.log,BUG-SQLEEK-MONETDB-015-rel-get-statistics-recursive-cte-not-in-crash.md,exact-top-offset,,[force_exit_all] #0 0x724804bee538 (rel_get_statistics_+0x15f8),[force_exit_all] #0 0x724804bee538 (rel_get_statistics_+0x15f8) | [force_exit_all] #1 0x724804bc23be (rel_visitor_bu+0x64e) | [force_exit_all] #2 0x724804bc20dc (rel_visitor_bu+0x36c) | [force_exit_all] #3 0x724804bc2030 (rel_visitor_bu+0x2c0) | [force_exit_all] #4 0x724804bbe4b4 (rel_visitor+0x454),"SELECT ( 1 , 2 , 3 ) = ( 1 , 2 , 3 ) ;  SELECT ( 1 , 2 , 3 ) < ( 1 , 2 , 3 ) ;  SELECT NOT ( ( 1 , 2 , 3 ) = ( 1 , 2 , 3 ) ) ;  SELECT ( 1 , 2 , 3 ) IN ( ( 1 ) , ( 2 ) , ( 3 ) ) ;  SELECT ( 1 , 2 , 3 ) IN ( SELECT 1 UNION SELECT 2 UNION SELECT 3 ) ;  SELECT NOT ( ( 1 , 2 , 3 ) = "
